Game Id;Period;Time;Scorer;Assist 1;Assist 2;TeamId;Note;SQ
107;1;825;58248;84986;37742;26;PP;2
107;2;301;85779;85795;147114;28;ES;3
107;2;632;85250;29677;170875;26;ES;3
107;2;716;31567;47167;147114;28;PP;3
107;3;573;37742;57891;58248;26;ES;3
107;3;707;29677;86023;;26;ES;3
108;1;151;79028;85128;84959;35;ES;3
108;1;339;18911;84975;;30;PP;3
108;1;736;18911;84975;37584;30;PP;3
108;2;76;37584;84975;31472;30;ES;2
108;2;1024;31472;84975;;30;ES;4
108;3;426;62300;84956;77083;35;ES;2
109;1;171;34754;91384;32965;21;ES;2
109;1;421;78466;85447;175;18;ES;2
109;1;908;146113;84965;57175;21;ES;1
109;1;950;85119;95065;;18;ES;2
109;2;203;175;174049;;18;ES;4
109;2;231;152506;70249;;21;ES;2
109;2;276;57589;164471;79025;18;ES;3
109;2;535;47107;38304;;21;ES;4
109;2;960;152506;70249;;21;ES;1
109;3;18;84965;47102;;21;PP;1
109;3;229;177176;57589;79025;18;ES;2
109;3;874;57175;146358;;21;ES;1
110;1;119;152645;86137;78185;25;ES;3
110;1;365;185198;65145;13279;4838;ES;4
110;3;68;37049;167046;38274;25;PP;3
110;3;453;153679;12503;21662;4838;PP;4
110;3;820;169907;2949;37049;25;ES;2
110;3;892;168521;14137;;4838;ES;1
111;1;983;32996;46510;174222;11;ES;3
111;2;50;77093;78488;75198;15;SH;2
111;2;84;146323;78567;;11;PP;2
111;2;1005;85896;75198;28252;15;ES;3
111;2;1063;56199;19218;176088;11;ES;4
111;2;1104;15909;86095;85723;15;ES;1
111;2;1133;1050;141426;91733;11;ES;1
111;3;50;146323;78567;;11;ES;3
111;3;586;86095;28252;;15;ES;2
111;3;927;85896;31087;85723;15;PP;4
111;OT1;272;85723;91745;86095;15;ES;4
112;1;49;699;31454;18099;0;ES;1
112;1;396;238;952;;10;ES;3
112;1;763;170749;31454;699;0;ES;3
112;1;951;78805;1302;18099;0;ES;1
112;1;1073;91655;85219;85003;0;ES;1
112;2;68;3133;238;;10;PP;2
112;2;369;238;18980;;10;PP;4
112;3;953;18980;84958;64889;10;ES;4
113;1;454;74858;15297;58002;20;ES;1
113;1;898;77076;169476;18206;16;ES;3
113;2;182;59185;23067;14303;20;PP;1
113;2;277;15297;84970;58002;20;ES;3
113;2;886;84970;27809;59185;20;ES;1
114;1;73;33157;170537;;27;ES;2
114;1;186;14839;66250;20359;12;ES;3
114;1;303;5501;78475;;12;ES;1
114;1;420;91643;14785;7991;12;ES;1
114;1;432;20818;170537;31467;27;ES;4
114;1;1168;82;87153;78803;27;ES;2
114;3;292;31467;20818;170537;27;PP;4
114;3;741;20818;31467;170537;27;ES;4
115;1;282;3177;91644;85827;35;ES;2
115;2;559;91644;84959;;35;ES;1
115;2;784;3177;91644;42154;35;ES;2
116;1;121;79106;78585;;19;ES;4
116;1;767;43725;147859;33115;34;ES;4
116;1;903;288;78579;79106;19;ES;2
116;1;972;59607;49712;79250;19;ES;1
116;3;466;36822;33115;43725;34;ES;4
117;1;15;57856;11750;;4182;ES;3
117;2;136;91184;74740;;4182;ES;2
117;2;1059;147558;10295;164488;4182;ES;3
117;3;872;91185;147558;164488;4182;ES;4
117;3;994;178926;74845;78571;29;ES;1
118;1;94;169132;180599;4814;9;ES;2
118;1;773;91388;44163;182142;5;ES;3
118;2;142;20;86055;4814;9;ES;2
118;3;458;57824;91727;12893;9;ES;1
119;1;214;147297;75271;;14;ES;1
119;1;266;3646;18318;90385;22;ES;3
119;1;632;143666;79102;20246;14;ES;2
119;1;810;85790;129;708;14;ES;4
119;1;1145;14146;47100;90385;22;ES;2
119;2;582;59667;147297;86584;14;PP;1
119;3;870;79102;59667;143666;14;ES;4
119;3;1198;85790;85139;708;14;ES;3
120;1;111;47116;14249;57588;32;PP;3
120;2;99;146396;183694;85031;17;PP;1
120;2;163;992;148060;146396;17;ES;2
120;3;280;167847;74743;143013;32;ES;1
120;OT1;307;59177;91653;57588;32;ES;4
121;1;80;77970;178624;;28;ES;2
121;1;245;81180;85522;85988;33;ES;3
121;1;484;147114;36114;146314;28;ES;4
121;2;744;564;177813;38305;33;ES;4
121;2;1027;20694;38305;564;33;ES;1
121;3;16;58822;17910;79119;33;ES;4
121;3;312;47167;140433;36114;28;ES;3
121;3;464;91732;78755;85795;28;ES;2
121;3;682;564;20694;12640;33;PP;2
121;3;798;58822;17910;59218;33;ES;3
122;1;391;59176;168391;;24;ES;4
122;1;408;20265;59176;147344;24;ES;1
122;1;798;16544;85378;;3;ES;3
122;1;1141;38265;74731;61262;24;ES;1
122;3;554;14807;85225;6508;24;ES;4
122;3;921;84963;14807;85225;24;ES;4
123;1;3;32965;43726;34754;21;ES;2
123;1;891;38304;47102;47098;21;ES;4
123;3;653;19110;152506;;21;ES;4
123;3;1061;64802;74676;58247;23;PP;3
124;1;63;82;78803;84964;27;ES;3
124;1;231;13921;173390;33157;27;ES;3
124;1;636;31467;20818;33157;27;PP;3
124;1;779;148584;57572;20818;27;ES;1
124;2;32;87153;79273;;27;ES;2
124;2;1090;87153;82;33157;27;ES;2
125;1;164;15888;170749;18099;0;ES;2
125;1;178;699;18099;15888;0;ES;3
125;1;335;38057;36804;;8;ES;4
125;2;858;18099;78805;699;0;ES;4
125;3;258;558;148513;85257;8;ES;4
125;3;331;1302;31454;;0;ES;2
125;3;902;148513;85257;;8;ES;1
125;3;1123;15888;18099;31454;0;ES;3
125;3;1195;5209;38057;5326;8;ES;1
126;1;1060;238;84958;;10;PP;4
126;1;1127;238;18980;3133;10;PP;3
126;2;1140;31432;23778;75265;16;ES;2
126;3;222;91183;79023;167030;10;ES;2
126;3;971;85659;20760;74671;16;ES;2
127;1;974;143375;18207;;20;ES;1
127;2;374;146398;15297;27809;20;PP;4
127;2;648;59185;20146;23067;20;PP;3
127;2;825;32996;;;11;PP;2
127;2;998;59185;77101;15297;20;ES;4
127;3;393;91651;23067;58002;20;PP;1
128;1;377;168955;36145;175763;30;PP;1
128;1;981;163713;18911;36145;30;ES;4
128;2;464;18911;26545;37584;30;PP;2
128;2;511;37584;86340;18911;30;PP;3
128;2;515;175763;36145;;30;PP;4
128;3;36;37584;31472;26545;30;ES;3
128;3;959;37584;86340;18911;30;PP;2
128;3;1031;164558;173556;57224;18;ES;2
128;3;1129;79025;78466;81682;18;ES;2
129;1;904;78571;91662;143483;29;ES;3
129;2;144;36096;86055;78680;9;PP;1
129;3;506;36096;44514;86055;9;ES;3
130;1;79;15909;85680;86095;15;ES;4
130;1;618;31087;75198;78488;15;ES;3
130;1;632;78488;31087;75198;15;ES;1
130;2;658;78575;147434;89382;34;ES;4
130;2;725;77093;85723;1268;15;ES;3
130;2;1013;31087;78488;85723;15;PP;1
130;2;1188;64699;86349;24230;34;ES;4
130;3;1178;31087;15909;;15;PP;3
131;1;877;59176;6508;;24;PP;2
131;2;750;6508;85225;74731;24;ES;3
131;3;86;20265;91186;;24;ES;3
132;1;428;31076;937;58824;31;ES;3
132;1;554;10295;11750;57856;4182;ES;1
132;3;49;77073;13164;89779;31;ES;1
132;3;771;6865;74742;;4182;ES;1
132;3;830;11750;10295;84972;4182;ES;2
133;1;505;64730;36652;79265;22;ES;3
133;1;808;165195;3093;;5;SH;4
133;1;860;12641;78568;3646;22;PP;1
133;3;218;75117;59171;6814;22;ES;1
133;3;706;64730;78568;;22;ES;1
134;1;156;183398;146358;84965;21;ES;2
134;1;503;47107;91384;;21;ES;4
134;1;543;59177;19182;57588;32;ES;3
134;1;984;12609;14249;59177;32;PP;3
134;2;58;143013;15810;151611;32;ES;3
134;2;669;47102;146358;;21;PP;1
134;2;707;91383;14249;12609;32;ES;3
134;3;405;15810;47116;;32;PP;2
134;3;977;47116;15810;32962;32;ES;2
135;1;911;29677;4292;85250;26;ES;2
135;2;238;84986;4292;166556;26;PP;3
135;2;765;35327;85790;;14;SH;4
135;3;538;120;20246;;14;ES;4
135;3;968;37742;57891;58248;26;ES;4
136;1;261;14785;62325;7991;12;ES;2
136;1;269;91643;14785;7991;12;ES;3
136;1;273;14785;7991;91643;12;ES;4
136;1;675;79253;86137;152645;25;ES;3
136;1;779;14785;20359;7991;12;PP;1
136;1;1193;167046;2949;152645;25;ES;3
136;2;852;148991;62256;;12;ES;4
136;3;249;62256;7991;;12;PP;3
137;1;36;84973;85031;183694;17;PP;3
137;1;609;43826;75405;169920;17;ES;3
137;1;973;75405;143348;169920;17;ES;3
137;1;1117;143348;75405;;17;ES;3
137;3;1037;66828;185198;168580;4838;ES;3
138;1;402;140433;86053;;28;ES;4
138;1;959;79273;20818;170537;27;ES;1
138;3;436;173390;57572;13921;27;ES;3
138;3;542;31467;33157;20818;27;ES;1
139;3;515;74676;86059;;23;PP;3
139;3;691;490;58247;;23;ES;1
139;3;727;85136;59218;58822;33;ES;3
139;3;1190;58247;75848;;23;ES, ENG;3
140;1;584;44115;24230;37023;34;ES;1
140;1;1039;33115;37023;;34;PP;2
140;2;546;85746;23788;85845;34;ES;1
140;2;698;89382;64699;79104;34;ES;2
141;1;21;19020;34723;86340;30;ES;1
141;1;146;84986;85838;37742;26;PP;2
141;2;338;173806;57891;37742;26;ES;3
142;1;13;36804;38057;65061;8;ES;4
142;1;1162;44353;8534;148513;8;ES;1
142;2;547;163242;79028;;35;ES;2
142;2;609;5326;38057;36804;8;ES;1
142;3;46;42154;62300;85128;35;ES;1
142;3;172;18214;38057;36804;8;ES;1
142;3;319;165314;62300;91644;35;ES;4
142;3;967;38057;18214;5326;8;ES;3
143;1;740;18330;91648;58832;19;ES;1
143;2;1013;14785;91643;;12;ES;2
143;3;209;79106;78585;288;19;ES;4
144;1;195;178624;85795;78755;28;ES;3
144;1;923;86055;44514;12893;9;ES;4
144;2;201;91727;36096;;9;ES;4
144;2;471;178624;77970;85795;28;ES;2
144;2;523;78680;176082;;9;PP;3
144;2;826;77970;59169;86053;28;ES;3
144;2;1104;85818;78680;38275;9;ES;1
144;3;210;38275;4814;78680;9;ES;3
145;1;64;937;58824;77073;31;ES;3
145;1;309;147297;35327;84952;14;ES;4
145;2;402;170904;179118;179571;31;ES;3
146;1;129;77091;74845;178992;29;ES;1
146;1;220;85789;44163;85099;5;PP;4
146;1;549;165195;174886;85099;5;ES;1
146;3;219;77091;178992;;29;ES;4
146;3;251;514;91650;14435;29;ES;4
146;3;518;18337;143483;14435;29;PP;1
146;3;1159;86275;91650;85430;29;ES, ENG;2
147;2;312;34754;47107;;21;PP;2
147;3;244;78488;91745;31087;15;ES;3
147;3;706;31087;33862;15909;15;ES;3
148;1;502;57572;82;79252;27;ES;2
148;1;1112;54289;91427;85524;3;ES;3
148;2;390;16544;18992;85378;3;ES;3
148;3;482;13921;34741;173390;27;ES;3
148;3;1137;33157;20818;78803;27;PP;4
149;1;178;27809;146398;143375;20;PP;1
149;1;986;3646;18318;12641;22;ES;1
149;2;741;14303;18207;;20;ES;1
149;2;984;28823;27809;84970;20;ES;4
149;2;1191;12641;86297;;22;ES;4
149;3;734;74739;59171;75117;22;ES;4
149;OT1;22;18318;90385;64730;22;PP;4
150;1;701;18206;169476;31432;16;PP;1
150;2;40;169476;18206;;16;ES;1
150;2;409;75265;57195;169476;16;ES;4
150;2;672;20760;74671;165214;16;ES;4
150;3;614;74671;148519;31424;16;ES;4
150;3;686;3133;238;;10;PP;3
150;3;797;91183;164664;64889;10;ES;1
151;1;79;166556;171766;4292;26;ES;3
151;1;177;58248;20361;;26;PP;2
151;1;703;85838;20361;91649;26;ES;2
151;2;129;177176;78466;78470;18;ES;3
151;2;233;177176;164471;;18;PP;4
151;2;1067;173556;57224;78619;18;ES;4
151;3;630;85250;85838;;26;ES;4
151;3;833;4292;37742;85250;26;ES;2
152;1;561;91214;75852;66250;12;ES;4
152;2;130;62256;91214;148991;12;ES;2
152;3;645;70240;84973;;17;PP;4
153;1;58;12640;84974;289;33;ES;3
153;1;361;161392;58287;;4182;ES;3
153;2;142;62280;9488;;4182;ES;1
153;2;1179;58287;161392;168531;4182;ES;4
153;3;52;58822;85522;85988;33;ES;3
153;3;899;74740;9488;;4182;ES;4
154;1;20;59177;57588;;32;ES;4
154;1;158;14249;12609;;32;ES;3
154;2;327;14137;13279;85759;4838;ES;3
154;2;386;33231;15856;66828;4838;ES;3
154;2;824;185198;15856;66828;4838;ES;1
154;2;892;74743;57588;;32;ES;1
154;3;187;15856;33231;;4838;ES;3
155;1;78;490;58247;141696;23;ES;3
155;1;397;149513;174222;146323;11;ES;1
155;1;847;78567;32996;173242;11;PP;1
155;1;1079;173242;91739;146323;11;ES;3
155;1;1192;57151;74667;85121;23;ES;2
155;2;449;75138;;;11;ES;2
155;2;1009;490;74741;72;23;ES;4
155;3;79;57151;74721;;23;ES;2
155;3;821;146323;74916;32996;11;ES;1
155;3;1185;74916;36696;174222;11;ES, ENG;1
156;1;880;24230;147859;44115;34;ES;4
156;2;368;15888;18099;;0;ES;1
156;2;735;33115;37023;86349;34;PP;2
156;3;424;18099;699;31454;0;PP;3
156;3;518;36822;37023;86349;34;PP;2
157;1;1041;164269;143289;85827;35;ES;2
157;2;635;91644;85827;84959;35;ES;3
157;2;680;85827;165314;91644;35;ES;1
157;2;1196;3177;91644;84959;35;ES;3
157;3;265;42154;77079;62300;35;ES;3
157;3;715;165314;85827;91644;35;PP;3
157;3;789;952;238;;10;ES;1
158;1;143;12640;564;20694;33;PP;3
158;1;226;75274;17910;85522;33;ES;1
158;1;849;564;20694;79119;33;ES;3
158;1;873;20694;79119;564;33;ES;4
158;2;721;79025;177176;;18;ES;3
158;2;903;57589;79025;78470;18;SH;3
158;3;1158;78466;175;81682;18;ES;4
159;1;871;14785;66250;7991;12;ES;3
159;1;1023;43756;85408;20359;12;ES;3
159;2;208;47116;15810;91653;32;PP;2
159;2;865;59177;57588;74743;32;ES;4
159;3;225;14785;85408;66250;12;ES;4
159;3;683;57588;32962;;32;ES;1
159;3;821;57588;59177;74743;32;ES;3
160;1;62;91730;169132;84979;9;ES;2
160;1;138;84979;91730;78680;9;ES;3
160;1;843;57335;174886;91204;5;ES;2
160;2;684;91388;85099;91729;5;PP;2
160;2;1142;85099;3093;;5;ES;3
160;3;1019;78680;86055;36096;9;PP;3
161;1;152;4924;85461;86924;3;ES;2
161;1;249;16544;64023;;3;PP;1
161;1;406;77087;1063;170432;3;ES;3
161;1;668;141878;74661;89779;31;ES;1
161;2;50;13164;31076;91661;31;PP;4
161;2;682;85461;86924;4924;3;ES;1
161;3;92;85524;165406;;3;ES;3
161;3;1129;16544;18992;;3;PP;1
162;1;445;13921;34741;;27;ES;1
162;1;1079;20818;170537;;27;PP;2
162;1;1108;13208;47111;;27;ES;3
162;2;105;34741;;;27;ES;1
162;2;280;31467;79273;;27;ES;1
162;2;633;82;84964;170537;27;PP;1
162;2;725;24230;89382;;34;ES;3
162;2;1074;31467;20818;;27;ES;1
162;3;349;34741;79252;13921;27;ES;4
163;1;423;3177;165314;91644;35;PP;2
163;1;794;42154;143289;;35;ES;1
163;1;1026;85031;84973;183694;17;PP;2
163;1;1094;84956;91644;;35;ES;2
163;2;720;3177;91644;165314;35;PP;3
163;2;891;77083;143289;42154;35;ES;1
163;3;281;91644;85827;3177;35;ES;4
163;3;940;143334;84977;84973;17;ES;3
163;3;949;84959;91644;;35;ES;3
164;2;416;146314;86053;36114;28;ES;3
164;2;753;19695;1302;31454;0;PP;3
164;2;868;59169;31567;85795;28;ES;3
164;3;95;147114;85779;;28;ES;3
164;3;205;31454;91655;;0;ES;2
165;1;274;35327;84952;708;14;ES;2
165;3;220;75271;129;708;14;ES;3
165;3;347;708;129;85790;14;ES;4
165;3;413;59667;143666;35327;14;ES;3
166;1;860;78488;85723;85906;15;PP;3
166;1;1073;85906;19408;28252;15;ES;3
166;2;190;75117;78568;;22;ES;4
166;2;347;78487;75117;;22;ES;3
166;2;578;74739;36652;57592;22;ES;3
166;2;788;85896;15909;78488;15;PP;3
166;3;188;91745;31087;78488;15;ES;1
166;3;807;12641;3646;78568;22;PP;1
166;3;1078;74739;6814;;22;ES;4
167;1;43;169907;167046;37049;25;ES;3
167;1;441;29596;37049;167046;25;ES;4
167;2;347;13153;3183;77072;25;ES;4
167;3;398;14435;514;78571;29;ES;3
167;3;770;13153;152645;3183;25;ES;4
167;3;907;18337;91191;;29;ES;4
168;3;391;75265;78467;23778;16;ES;3
168;3;1191;34754;19110;91384;21;ES;3
168;OT1;29;152506;34754;43726;21;ES;3
169;1;322;86340;34723;36145;30;SH;4
169;1;567;58287;161392;6865;4182;ES;3
169;1;1149;74665;37584;31472;30;ES;3
169;2;1075;74740;58287;;4182;ES;3
169;2;1085;175763;175445;19020;30;ES;2
169;3;145;57856;11750;10295;4182;ES;2
169;3;273;164488;10295;;4182;ES;4
169;3;694;164293;26545;175445;30;ES;1
169;3;1174;74943;10295;;4182;ES;1
170;1;15;32996;78567;173242;11;PP;3
170;1;459;6508;38265;;24;PP;3
170;1;754;176088;173242;32996;11;PP;3
170;1;894;146323;46510;176088;11;ES;2
170;2;1061;1050;91739;78804;11;ES;3
170;3;760;1050;46510;;11;ES;2
170;3;1179;79103;32996;59790;11;ES;1
171;2;961;20361;85838;171766;26;ES;3
171;3;442;37742;85838;58248;26;PP;3
171;3;603;74721;86059;74667;23;ES;2
171;3;740;58248;84986;;26;PP;3
171;3;1155;37742;58248;;26;ES, ENG;1
172;2;54;11983;36656;78463;8;ES;2
172;2;358;153679;;;4838;ES;1
172;2;452;8453;65061;57709;8;ES;3
172;2;457;65061;93;78463;8;ES;4
172;2;524;15856;77074;;4838;ES;3
172;2;573;66828;14137;65145;4838;ES;3
172;2;681;13279;77074;;4838;ES;2
172;3;1015;5326;44354;38057;8;ES;4
173;1;577;85115;64889;164664;10;PP;3
173;2;283;37049;78185;152645;25;ES;3
173;2;625;37049;2949;29596;25;ES;2
173;2;810;167030;675;;10;ES;4
173;2;961;169907;86477;79114;25;ES;3
173;2;1070;143407;86137;;25;ES;4
173;3;547;167046;169907;38274;25;PP;4
174;1;913;58832;59607;85189;19;ES;3
174;1;1106;18330;85130;;19;ES;3
174;2;585;58832;59607;78579;19;PP;3
174;2;743;78579;59607;;19;PP;3
174;2;838;77070;58832;18330;19;ES;3
174;3;569;86280;288;78579;19;PP;4
174;3;629;79106;86165;288;19;ES;1
175;2;970;129;72369;708;14;ES;3
175;2;1012;59667;84952;143666;14;ES;1
175;3;1026;708;72369;86584;14;ES;4
176;1;325;174580;146314;31567;28;ES;2
176;3;255;13164;79111;77073;31;ES;1
176;3;430;79111;74661;89779;31;ES;2
176;3;1193;77073;6886;;31;ES, ENG;2
177;1;55;29677;4292;;26;ES;3
177;1;909;37742;;;26;ES;2
177;2;275;85838;37742;;26;ES;1
177;2;475;4292;84986;;26;ES;4
177;2;781;86055;78680;;9;PP;3
177;3;1049;91727;78680;;9;ES;2
178;1;93;85447;81682;175;18;ES;1
178;2;397;57151;490;74676;23;PP;1
178;2;720;78619;57224;173556;18;ES;1
178;2;932;74667;47103;16899;23;ES;3
178;2;1085;86059;57151;;23;ES;1
178;3;889;75848;58247;;23;ES;1
179;1;177;91655;85219;;0;ES;2
179;1;274;22345;1268;28252;15;ES;2
179;1;919;85906;19408;;15;ES;3
179;1;979;85003;78805;;0;ES;4
179;3;233;31087;85723;85896;15;ES;3
179;3;1028;78488;85723;31087;15;ES;4
180;2;116;937;31076;74661;31;ES;3
180;2;490;91180;91661;13164;31;ES;1
180;3;637;91661;31076;91652;31;PP;4
180;3;649;169920;143334;84973;17;ES;4
180;3;1152;84977;59184;79251;17;ES;4
181;2;64;3646;12641;36652;22;PP;3
181;2;442;57592;64730;;22;ES;3
181;3;431;78487;59171;75117;22;ES;2
181;3;487;18318;12641;90385;22;ES;3
182;1;112;47098;38304;32965;21;ES;1
182;2;243;169021;44163;171396;5;ES;3
182;2;536;91384;146113;34754;21;ES;3
182;2;862;169106;364;;5;ES;1
182;3;851;169106;91388;85099;5;ES;2
182;3;1044;91384;32965;;21;PP;3
182;OT1;366;11770;44163;364;5;ES;4
183;1;856;74743;91383;169870;32;SH;3
183;1;969;165291;59251;74736;32;ES;3
183;2;205;77083;3177;165314;35;ES;2
183;2;615;32962;151611;;32;ES;4
183;2;714;91644;165314;;35;PP;1
183;3;107;91644;165314;;35;ES;2
183;3;1117;74736;47116;15810;32;ES;1
183;3;1189;74743;169870;;32;ES, ENG;1
184;1;63;62256;5501;148991;12;ES;2
184;1;1157;161392;57856;74729;4182;ES;1
184;2;283;58287;62280;6865;4182;ES;2
184;2;494;14839;5501;20359;12;ES;3
184;2;556;14839;7991;20359;12;PP;3
184;2;973;7991;20359;66250;12;PP;3
184;2;1011;47163;75852;78475;12;PP;3
184;3;606;62256;91214;148991;12;ES;4
184;3;673;62325;43756;;12;ES;3
184;3;759;58287;74729;;4182;ES;4
185;1;201;37584;31472;84975;30;ES;1
185;1;837;12640;289;84998;33;ES;3
185;2;11;36145;18911;;30;ES;3
185;3;192;12640;84974;289;33;ES;1
185;3;1010;175763;86340;34723;30;ES;4
186;1;139;85864;79250;;19;ES;2
186;1;511;176042;85225;78570;24;SH;4
186;1;698;85225;6508;20265;24;ES;2
186;2;667;79250;59607;85864;19;ES;3
186;3;472;86165;85130;78579;19;ES;4
187;1;801;175883;167030;;10;SH;4
187;1;950;36656;148513;38057;8;ES;1
187;2;103;5326;38057;18214;8;ES;2
187;3;995;167030;79023;58391;10;ES;4
187;OT1;63;38057;5326;;8;ES;3
188;1;804;36822;43725;;34;ES;1
188;1;896;74916;174222;36696;11;ES;2
188;2;639;33115;86349;36822;34;PP;3
188;2;804;77085;86349;85746;34;ES;4
188;3;694;43725;36822;78809;34;ES;4
189;1;870;31567;178624;147114;28;PP;1
189;1;1027;85378;18992;;3;PP;2
189;2;284;36114;85795;;28;ES;3
189;3;126;174580;91732;;28;ES;2
189;3;382;31567;85795;174580;28;ES;4
189;3;499;85378;54289;;3;ES;4
189;3;954;170958;16544;18992;3;ES;3
189;3;1006;16544;18992;;3;PP;3
189;3;1010;178624;163065;;28;ES;3
190;1;390;91667;58002;;20;SH;3
190;1;1129;59185;27809;;20;ES;1
190;2;125;59185;28823;27809;20;ES;4
190;2;1108;91645;143483;86275;29;ES;1
190;3;905;146908;91650;14435;29;ES;3
191;1;332;31467;170537;20818;27;ES;3
191;1;932;77074;14137;168521;4838;ES;4
191;1;1187;168521;13279;14137;4838;ES;4
191;2;666;20818;31467;;27;ES;3
191;2;783;87153;148584;57572;27;ES;2
191;3;900;87153;82;173390;27;PP;3
191;3;1055;82;87153;78803;27;ES;1
191;3;1091;85759;15856;66828;4838;ES;3
191;3;1158;34741;79252;;27;ES, ENG;2
192;1;1127;12641;3646;;22;ES;4
192;2;255;12893;166487;38275;9;ES;3
192;2;866;36652;3646;14146;22;PP;1
192;3;366;3646;18318;12641;22;ES;4
192;3;717;176082;20;;9;ES;1
193;1;46;85790;129;84952;14;ES;3
193;1;875;35327;147297;59667;14;PP;4
193;2;66;708;86584;79102;14;ES;1
193;2;350;84986;85213;;26;ES;4
193;2;782;120;86584;;14;ES;2
193;3;174;72369;129;59667;14;ES;4
193;3;202;84952;708;35327;14;ES;2
193;3;315;85838;85250;;26;ES;4
193;3;832;57891;4292;37742;26;ES;4
194;1;97;31511;171396;;5;ES;1
194;1;196;992;143334;84973;17;ES;1
194;2;126;79251;58812;43826;17;ES;3
194;3;103;143348;43826;169920;17;ES;3
194;3;242;91204;44163;57335;5;ES;4
194;3;535;85099;91388;;5;PP;4
194;3;938;57335;13304;;5;ES;1
194;3;1166;85099;170655;;5;ES, ENG;1
195;1;512;70249;152506;79105;21;ES;4
195;1;908;183398;91384;32965;21;PP;4
195;1;1046;70249;43726;183398;21;ES;4
195;2;140;38304;47098;146113;21;ES;3
195;2;697;148519;20760;57195;16;ES;4
195;3;88;846;31424;74671;16;ES;2
196;1;41;54289;85378;16544;3;ES;1
196;1;404;85378;18992;;3;ES;3
196;1;575;490;86059;74676;23;PP;3
196;1;673;85998;77087;;3;ES;3
196;1;846;85000;85378;1063;3;PP;1
196;1;1198;47103;44539;;23;ES;2
196;2;27;47103;86059;84969;23;ES;3
196;2;392;490;141696;57151;23;ES;3
196;3;504;18992;54289;16544;3;PP;3
196;3;750;74721;74667;;23;ES;3
196;3;892;16544;18992;1063;3;ES;3
197;1;45;13164;89779;77073;31;ES;1
197;1;316;31076;91661;58824;31;ES;1
197;2;1144;169907;13153;152645;25;ES;1
198;1;696;14785;5501;91214;12;ES;2
198;3;37;14785;62256;;12;PP;1
198;3;568;91644;165314;;35;ES;4
199;1;651;15810;167847;14249;32;ES;3
199;1;776;85988;85522;59218;33;ES;4
199;2;876;15810;47116;57588;32;ES;1
199;3;297;564;12640;20694;33;PP;1
199;3;546;58822;17910;79119;33;ES;3
199;3;872;74743;57588;59177;32;ES;2
199;OT1;483;57588;59177;19182;32;ES;3
200;1;158;11983;558;;8;ES;3
200;1;554;533;18214;57709;8;ES;4
200;1;843;11750;161392;74943;4182;PP;3
200;1;1038;558;11983;78463;8;ES;3
200;2;205;85385;78463;;8;SH;3
200;2;314;168531;161392;84972;4182;ES;1
200;2;621;37167;6865;147558;4182;ES;3
200;3;478;38057;44353;;8;PP;3
200;3;794;93;8453;44353;8;ES;3
201;1;934;91186;20265;78570;24;ES;3
201;2;268;78803;82;87153;27;ES;4
201;2;328;61262;168391;82401;24;ES;3
201;2;628;85225;74731;;24;ES;3
201;3;149;13921;34741;;27;ES;3
201;3;674;82401;84963;91186;24;ES;2
201;3;803;14807;85225;6508;24;ES;2
202;3;664;175;78619;;18;ES;3
203;1;435;78467;18206;169476;16;ES;3
203;1;789;169476;165214;18206;16;ES;3
203;1;887;3382;85659;20760;16;ES;1
203;3;146;699;37058;18099;0;ES;3
203;3;393;91655;31454;19695;0;PP;3
204;1;934;91645;62282;43784;29;ES;4
204;2;12;33862;146381;85723;15;ES;3
204;2;541;85906;78488;85896;15;PP;1
204;2;941;78488;85896;31087;15;ES;3
204;3;386;33862;85680;85896;15;ES;3
204;3;600;15909;85896;31087;15;ES;3
204;3;741;18337;62282;;29;PP;1
205;1;266;59185;23067;14303;20;PP;4
205;1;391;15297;23067;58002;20;ES;3
205;1;702;238;3133;;10;ES;4
205;1;776;28823;15297;58002;20;ES;2
205;1;960;29538;91667;;20;ES;2
205;2;1193;970;85115;;10;ES;1
205;3;136;167030;63939;79023;10;ES;2
206;1;342;18911;26545;37584;30;ES;3
206;2;289;147114;86053;75136;28;SH;2
206;2;482;164293;34723;18911;30;ES;1
207;1;936;78579;79106;288;19;ES;2
207;1;1053;44115;24230;;34;ES;4
207;2;473;78585;78579;79106;19;ES;4
207;2;853;78809;77085;85746;34;ES;1
207;2;979;64699;24230;89382;34;PP;3
207;3;78;79250;85864;;19;ES;3
207;3;588;78585;58832;18330;19;ES;1
207;3;1053;78579;288;79106;19;ES;2
208;1;611;173872;85759;;4838;PP;2
208;1;866;185198;33231;85759;4838;ES;1
208;2;275;13279;168521;77074;4838;ES;3
208;3;354;75103;85759;;4838;ES;1
209;2;226;35327;86584;120;14;ES;4
209;2;806;708;85790;;14;ES;1
209;2;870;169106;91204;;5;ES;4
209;3;1179;86584;85790;;14;ES, ENG;1
210;1;708;55614;15810;14249;32;ES;1
210;1;732;19182;74743;;32;ES;4
210;1;1190;12609;143013;91383;32;ES;1
210;3;529;84986;176113;85838;26;ES;4
210;3;1035;165291;74736;19182;32;ES;1
211;1;31;143334;85031;;17;ES;3
211;1;526;85031;84973;183694;17;PP;3
211;1;654;85818;4814;;9;ES;1
211;2;528;84977;146396;148060;17;ES;3
211;2;919;143334;43826;;17;ES;4
211;3;459;20;91727;175026;9;PP;1
211;3;716;84973;59184;;17;ES;3
